34305.294970337,1,19677735,18,5855300,-1
34305.294993797,1,19677736,18,5855400,-1
34305.368016536,1,19679145,18,5854800,-1
34305.368053095,1,19679148,18,5854900,-1
34305.527462612,1,19681489,100,5851300,-1
34305.527598529,3,19677734,18,5855200,-1
34305.527603607,3,19677736,18,5855400,-1
34305.527604456,3,19677730,18,5855100,-1
34305.527620008,3,19677735,18,5855300,-1
34305.527648244,3,19679148,18,5854900,-1
34305.750995193,5,0,200,5851100,-1
34305.75112171,3,19679145,18,5854800,-1
34305.850784765,1,19688207,20,5846700,1
34305.850857887,1,19688208,100,5846700,1
34305.851450771,3,19673720,100,5846000,1
34305.988655765,3,19681489,100,5851300,-1
34306.003544515,1,19691190,18,5854500,-1
34306.003576815,1,19691194,18,5854600,-1
34306.003602216,1,19691197,18,5854700,-1
34306.003645035,1,19691200,18,5854800,-1
34306.014016602,1,19691512,100,5852200,-1
34306.817398952,3,19691512,100,5852200,-1
34306.817531622,3,19691194,18,5854600,-1
34306.817538238,3,19691190,18,5854500,-1
34306.817539475,3,19691200,18,5854800,-1
34306.817559247,3,19691197,18,5854700,-1
34306.881904199,1,19708267,100,5851700,-1
34306.965749406,3,19708267,100,5851700,-1
34307.041530663,1,19712154,100,5851700,-1
34307.099099434,3,19712154,100,5851700,-1
34307.102029995,1,19715367,100,5851300,-1
34307.104120319,3,19715367,100,5851300,-1
34307.148348046,1,19717911,100,5851800,-1
34307.179353862,3,19717911,100,5851800,-1
34307.265156556,1,19722294,100,5852200,-1
34307.277117649,5,0,3,5851800,-1
34307.277117649,5,0,97,5851800,-1
34307.282715862,3,19722294,100,5852200,-1
34307.284577512,1,19722953,200,5853500,-1
34307.293114044,3,19722953,200,5853500,-1
34307.293768011,1,19723278,200,5853700,-1
34307.29950428,3,19723278,200,5853700,-1
34307.300146468,1,19723419,200,5853900,-1
34307.406032471,1,19724821,100,5853000,-1
34308.407754408,3,19723419,200,5853900,-1
34308.408399315,1,19752578,200,5854200,-1
34308.484824298,2,19752578,100,5854200,-1
34309.160090854,1,19773188,200,5848800,1
34309.160158059,1,19773190,100,5848800,1
34309.160658092,3,19688208,100,5846700,1
34309.163231458,3,19773188,200,5848800,1
34309.204020735,3,19724821,100,5853000,-1
34309.208264288,1,19776546,100,5851500,-1
34309.397581847,1,19783783,1,5851400,-1
34309.448772191,3,19776546,100,5851500,-1
34309.448904884,3,19783783,1,5851400,-1
34309.448904884,1,19785087,1,5853900,-1
34309.451456255,1,19785142,100,5850500,-1
34309.451572102,3,19785087,1,5853900,-1
34309.451572102,1,19785149,1,5850400,-1
34309.515118161,3,19785142,100,5850500,-1
34309.515232115,3,19785149,1,5850400,-1
34309.515232115,1,19786572,1,5853900,-1
34309.517765457,1,19786631,100,5850400,-1
34309.517892721,3,19786572,1,5853900,-1
34309.517892721,1,19786636,1,5850300,-1
34309.520033481,3,19786631,100,5850400,-1
34309.520154119,3,19786636,1,5850300,-1
34309.520154119,1,19786734,1,5853900,-1
34309.572563152,1,19787819,100,5850500,-1
34309.572687415,3,19786734,1,5853900,-1
34309.572687415,1,19787822,1,5850400,-1
34309.623592745,3,19787819,100,5850500,-1
34309.623711603,3,19787822,1,5850400,-1
34309.623711603,1,19788846,1,5853900,-1
34309.626991643,1,19789055,100,5850400,-1
34309.627124773,3,19788846,1,5853900,-1
34309.627124773,1,19789062,1,5850300,-1
34309.629852174,3,19789055,100,5850400,-1
34309.629974124,3,19789062,1,5850300,-1
34309.629974124,1,19789191,1,5853900,-1
34309.748408819,1,19791611,18,5853600,-1
34309.748440553,1,19791614,18,5853700,-1
34309.748464526,1,19791615,18,5853800,-1
34309.748472109,1,19791617,18,5853900,-1
34309.748541896,3,19789191,1,5853900,-1
34309.748541896,1,19791619,1,5853500,-1
34309.799113349,1,19792756,100,5850500,-1
34309.799235274,3,19791619,1,5853500,-1
34309.799235274,1,19792760,1,5850400,-1
34309.99433866,3,19792756,100,5850500,-1
34309.994527059,3,19791611,18,5853600,-1
34309.99454449,3,19791614,18,5853700,-1
34309.994544904,3,19791615,18,5853800,-1
34309.994551822,3,19792760,1,5850400,-1
34309.994551822,1,19798800,1,5853500,-1
34309.994556918,3,19791617,18,5853900,-1
34309.994817066,3,19798800,1,5853500,-1
34309.994817066,1,19798988,1,5853900,-1
34309.998544497,1,19800596,18,5853600,-1
34309.998570709,1,19800603,18,5853700,-1
34309.99859726,1,19800609,18,5853800,-1
34309.998626877,1,19800616,18,5853900,-1
34309.998690006,3,19798988,1,5853900,-1
34309.998690006,1,19800632,1,5853500,-1
34309.999127455,1,19800798,100,5850400,-1
34309.99926395,3,19800632,1,5853500,-1
34309.99926395,1,19800860,1,5850300,-1
34310.001948153,3,19800798,100,5850400,-1
34310.002068208,3,19800860,1,5850300,-1
34310.002068208,1,19801765,1,5853500,-1
34310.005217125,1,19802435,18,5853200,-1
34310.005237406,1,19802444,18,5853300,-1
34310.005360717,3,19801765,1,5853500,-1
34310.005360717,1,19802469,1,5853100,-1
34310.052375914,1,19808795,100,5850500,-1
34310.052511001,3,19802469,1,5853100,-1
34310.052511001,1,19808806,1,5850400,-1
34310.116709507,3,19808795,100,5850500,-1
34310.116845233,3,19808806,1,5850400,-1
34310.116845233,1,19813405,1,5853100,-1
34310.116863913,3,19800596,18,5853600,-1
34310.116866805,3,19800616,18,5853900,-1
34310.116875329,3,19800603,18,5853700,-1
34310.116875934,3,19800609,18,5853800,-1
34310.116887625,3,19802444,18,5853300,-1
34310.11688924,3,19802435,18,5853200,-1
34310.117026476,3,19813405,1,5853100,-1
34310.117026476,1,19813420,1,5853900,-1
34310.119214476,1,19813501,100,5850400,-1
34310.119335127,3,19813420,1,5853900,-1
34310.119335127,1,19813513,1,5850300,-1
34310.121579882,3,19813501,100,5850400,-1
34310.121684846,3,19813513,1,5850300,-1
34310.121684846,1,19813644,1,5853900,-1
34310.154952328,1,19815063,100,5850500,-1
34310.155076366,3,19813644,1,5853900,-1
34310.155076366,1,19815067,1,5850400,-1
34310.228930832,3,19815063,100,5850500,-1
34310.22905144,3,19815067,1,5850400,-1
34310.22905144,1,19817791,1,5853900,-1
34310.23149353,1,19817901,100,5850400,-1
34310.231617827,3,19817791,1,5853900,-1
34310.231617827,1,19817911,1,5850300,-1
34310.233894891,3,19817901,100,5850400,-1
34310.234002067,3,19817911,1,5850300,-1
34310.234002067,1,19817994,1,5853900,-1
34310.244165283,1,19818296,100,5852500,-1
34310.244295795,3,19817994,1,5853900,-1
34310.244295795,1,19818308,1,5852400,-1
34310.315440102,1,19822538,18,5852300,-1
34310.315473177,1,19822542,18,5852400,-1
34310.31558608,3,19818308,1,5852400,-1
34310.31558608,1,19822546,1,5852200,-1
34310.324364146,1,19823406,100,5850500,-1
34310.324496269,3,19822546,1,5852200,-1
34310.324496269,1,19823415,1,5850400,-1
34310.361910033,3,19823406,100,5850500,-1
34310.36202301,3,19823415,1,5850400,-1
34310.36202301,1,19824928,1,5852200,-1
34310.36485041,1,19825030,100,5850400,-1
34310.364974219,3,19824928,1,5852200,-1
34310.364974219,1,19825039,1,5850300,-1
34310.367773456,3,19825030,100,5850400,-1
34310.367887294,3,19825039,1,5850300,-1
34310.367887294,1,19825128,1,5852200,-1
34310.399699658,3,19818296,100,5852500,-1
34310.725535168,1,19833840,100,5850500,-1
34310.725643544,3,19822538,18,5852300,-1
34310.725644728,3,19822542,18,5852400,-1
34310.725695068,3,19825128,1,5852200,-1
34310.725695068,1,19833852,1,5850400,-1
34310.959793205,3,19833840,100,5850500,-1
34310.95991734,3,19833852,1,5850400,-1
34310.95991734,1,19839424,1,5853900,-1
34310.998092265,1,19840347,18,5853600,-1
34310.998137266,1,19840352,18,5853700,-1
34310.998154888,1,19840354,18,5853800,-1
34310.998167001,1,19840356,18,5853900,-1
34310.99821845,3,19839424,1,5853900,-1
34310.99821845,1,19840359,1,5853500,-1
34311.077831634,1,19842389,18,5853200,-1
34311.077860721,1,19842393,18,5853300,-1
34311.077960146,3,19840359,1,5853500,-1
34311.077960146,1,19842395,1,5853100,-1
34311.217451005,1,19845675,100,5850600,-1
34311.217586632,3,19842395,1,5853100,-1
34311.217586632,1,19845683,1,5850500,-1
34311.217597921,3,19840356,18,5853900,-1
34311.217600114,3,19840354,18,5853800,-1
34311.21760319,3,19840347,18,5853600,-1
34311.217604904,3,19840352,18,5853700,-1
34311.217615219,3,19842393,18,5853300,-1
34311.217619473,3,19842389,18,5853200,-1
34311.296234167,3,19845675,100,5850600,-1
34311.296344591,3,19845683,1,5850500,-1
34311.296344591,1,19847375,1,5853900,-1
34311.298656881,1,19847477,100,5850500,-1
34311.298784894,3,19847375,1,5853900,-1
34311.298784894,1,19847483,1,5850400,-1
34311.311165158,1,19847687,20,5850000,1
34311.311241038,1,19847691,100,5850000,1
34311.311752092,3,19773190,100,5848800,1
34311.327923591,4,19847687,20,5850000,1
34311.327923591,4,19847691,100,5850000,1
34311.33408028,3,19847477,100,5850500,-1
34311.33419413,3,19847483,1,5850400,-1
34311.33419413,1,19848156,1,5853900,-1
34311.336530624,1,19848206,100,5850400,-1
34311.336642887,3,19848156,1,5853900,-1
34311.336642887,1,19848211,1,5850300,-1
34311.338959335,3,19848206,100,5850400,-1
34311.339067314,3,19848211,1,5850300,-1
34311.339067314,1,19848246,1,5853900,-1
34311.408707648,1,19849480,100,5850500,-1
34311.408825913,3,19848246,1,5853900,-1
34311.408825913,1,19849483,1,5850400,-1
34311.550122887,3,19849480,100,5850500,-1
34311.550232187,3,19849483,1,5850400,-1
34311.550232187,1,19851760,1,5853900,-1
34311.552527426,1,19851835,100,5850400,-1
34311.552650248,3,19851760,1,5853900,-1
34311.552650248,1,19851841,1,5850300,-1
34311.555664581,3,19851835,100,5850400,-1
34311.555784668,3,19851841,1,5850300,-1
34311.555784668,1,19851904,1,5853900,-1
34311.648195672,1,19853018,18,5853600,-1
34311.648234079,1,19853020,18,5853700,-1
34311.648247084,1,19853021,18,5853800,-1
34311.648274029,1,19853022,18,5853900,-1
34311.648331802,3,19851904,1,5853900,-1
34311.648331802,1,19853023,1,5853500,-1
34311.652872253,1,19853120,100,5852500,-1
34311.652984135,3,19853023,1,5853500,-1
34311.652984135,1,19853122,1,5852400,-1
34311.821882364,1,19856307,100,5850500,-1
34311.822000765,3,19853021,18,5853800,-1
34311.822001491,3,19853020,18,5853700,-1
34311.822006317,3,19853018,18,5853600,-1
34311.822015329,3,19853122,1,5852400,-1
34311.822015329,1,19856309,1,5850400,-1
34311.822023772,3,19853022,18,5853900,-1
34312.021372283,3,19856307,100,5850500,-1
34312.02149222,3,19856309,1,5850400,-1
34312.02149222,1,19860583,1,5852400,-1
34312.023733399,1,19860697,100,5850400,-1
34312.023864304,3,19860583,1,5852400,-1
34312.023864304,1,19860703,1,5850300,-1
34312.024628057,3,19860697,100,5850400,-1
34312.02474739,3,19860703,1,5850300,-1
34312.02474739,1,19860751,1,5852400,-1
34312.086544489,1,19862344,100,5850500,-1
34312.086682344,3,19860751,1,5852400,-1
34312.086682344,1,19862350,1,5850400,-1
34312.163826751,3,19862344,100,5850500,-1
34312.163954406,3,19862350,1,5850400,-1
34312.163954406,1,19864036,1,5852400,-1
34312.16728293,1,19864127,100,5850400,-1
34312.167397644,3,19864036,1,5852400,-1
34312.167397644,1,19864128,1,5850300,-1
34312.169422564,3,19864127,100,5850400,-1
34312.169538775,3,19864128,1,5850300,-1
34312.169538775,1,19864205,1,5852400,-1
34312.176880335,1,19864346,18,5852300,-1
34312.176906083,1,19864349,18,5852400,-1
34312.176998868,3,19864205,1,5852400,-1
34312.176998868,1,19864351,1,5852200,-1
34312.292782092,1,19867474,100,5850500,-1
34312.292876378,3,19864346,18,5852300,-1
34312.292882543,3,19864349,18,5852400,-1
34312.292911944,3,19864351,1,5852200,-1
34312.292911944,1,19867482,1,5850400,-1
34312.364845901,3,19867474,100,5850500,-1
34312.36495913,3,19867482,1,5850400,-1
34312.36495913,1,19868862,1,5852400,-1
34312.367712292,1,19868900,100,5850400,-1
34312.367841804,3,19868862,1,5852400,-1
34312.367841804,1,19868903,1,5850300,-1
34312.37043009,3,19868900,100,5850400,-1
34312.370549721,3,19868903,1,5850300,-1
34312.370549721,1,19868949,1,5852400,-1
34312.546192839,1,19872763,18,5852400,-1
34312.580816364,1,19873203,18,5852300,-1
34312.580946322,3,19868949,1,5852400,-1
34312.580946322,1,19873206,1,5852200,-1
34312.692705533,1,19874578,100,5848500,1
34312.692801238,3,19872763,18,5852400,-1
34312.692804938,3,19873203,18,5852300,-1
34312.692934124,3,19873206,1,5852200,-1
34312.692934124,1,19874584,1,5852400,-1
34312.696138293,1,19874629,100,5850500,-1
34312.6962632,3,19874584,1,5852400,-1
34312.6962632,1,19874631,1,5850400,-1
34312.766827599,3,19874629,100,5850500,-1
34312.766945009,3,19874631,1,5850400,-1
34312.766945009,1,19876103,1,5852400,-1
34312.769107678,1,19876171,100,5850400,-1
34312.76922784,3,19876103,1,5852400,-1
34312.76922784,1,19876176,1,5850300,-1
34312.771857963,3,19876171,100,5850400,-1
34312.771974591,3,19876176,1,5850300,-1
34312.771974591,1,19876273,1,5852400,-1
34312.817758814,3,19540036,100,5855500,-1
34312.823246687,1,19877155,100,5854000,-1
34312.838170779,1,19877346,100,5850600,-1
34312.838293174,3,19876273,1,5852400,-1
34312.838293174,1,19877349,1,5850500,-1
34312.951539001,3,19877346,100,5850600,-1
34312.951664388,3,19877349,1,5850500,-1
34312.951664388,1,19879283,1,5852400,-1
34312.954094896,1,19879344,100,5850500,-1
34312.954218211,3,19879283,1,5852400,-1
34312.954218211,1,19879346,1,5850400,-1
34312.998917876,3,19879344,100,5850500,-1
34312.999029565,3,19879346,1,5850400,-1
34312.999029565,1,19879935,1,5852400,-1
34313.002263677,1,19880001,100,5850400,-1
34313.002384633,3,19879935,1,5852400,-1
34313.002384633,1,19880004,1,5850300,-1
34313.005363973,3,19880001,100,5850400,-1
34313.005466811,3,19880004,1,5850300,-1
34313.005466811,1,19880053,1,5852400,-1
34313.023447132,1,19880668,18,5852300,-1
34313.02346912,1,19880670,18,5852400,-1
34313.023573127,3,19880053,1,5852400,-1
34313.023573127,1,19880674,1,5852200,-1
34313.995827507,1,19895075,100,5850500,-1
34313.995924713,3,19880668,18,5852300,-1
34313.995927297,3,19880670,18,5852400,-1
34313.995977483,3,19880674,1,5852200,-1
34313.995977483,1,19895082,1,5850400,-1
34314.033432489,1,19899392,100,5846700,1
34314.080599033,3,19853120,100,5852500,-1
34314.089694463,3,19895075,100,5850500,-1
34314.089811483,3,19895082,1,5850400,-1
34314.089811483,1,19901981,1,5853900,-1
34314.098327118,1,19902325,100,5850400,-1
34314.098453452,3,19901981,1,5853900,-1
34314.098453452,1,19902335,1,5850300,-1
34314.102862251,3,19902325,100,5850400,-1
34314.1029786,3,19902335,1,5850300,-1
34314.1029786,1,19902443,1,5853900,-1
34314.157621009,1,19903746,100,5850500,-1
34314.157741312,3,19902443,1,5853900,-1
34314.157741312,1,19903753,1,5850400,-1
34314.162283886,3,19903746,100,5850500,-1
34314.162400629,3,19903753,1,5850400,-1
34314.162400629,1,19903891,1,5853900,-1
34314.163066264,1,19903928,200,5852900,-1
34314.163096369,3,19752578,100,5854200,-1
34314.163181343,3,19903891,1,5853900,-1
34314.163181343,1,19903935,1,5852800,-1
34314.192607631,1,19904952,400,5852400,-1
34314.192726338,3,19903935,1,5852800,-1
34314.192726338,1,19904957,1,5852300,-1
34314.29024433,3,19904957,1,5852300,-1
34314.29024433,1,19906681,2,5852300,-1
34314.412288345,3,19904952,400,5852400,-1
34314.412405332,3,19906681,2,5852300,-1
34314.412405332,1,19909406,2,5852800,-1
34314.414782159,1,19909443,200,5852300,-1
34314.414904977,3,19909406,2,5852800,-1
34314.414904977,1,19909444,2,5852200,-1
34314.419662654,3,19909443,200,5852300,-1
34314.419782953,3,19909444,2,5852200,-1
34314.419782953,1,19909485,2,5852800,-1
34314.456260577,1,19909978,100,5852300,-1
34314.456375965,3,19909485,2,5852800,-1
34314.456375965,1,19909980,2,5852200,-1
34314.517293005,3,19909978,100,5852300,-1
34314.517406825,3,19909980,2,5852200,-1
34314.517406825,1,19910890,2,5852800,-1
34314.51955115,1,19910915,200,5852200,-1
34314.5196767,3,19910890,2,5852800,-1
34314.5196767,1,19910920,2,5852100,-1
34314.521860135,1,19910949,200,5852100,-1
34314.521891115,3,19903928,200,5852900,-1
34314.523132689,1,19910984,200,5852000,-1
34314.523142326,3,19910949,200,5852100,-1
34314.523251019,3,19910920,2,5852100,-1
34314.523251019,1,19910988,2,5851900,-1
34314.524017898,1,19911003,200,5851900,-1
34314.524054658,3,19910984,200,5852000,-1
34314.529106369,1,19911184,200,5851800,-1
34314.529137994,3,19911003,200,5851900,-1
34314.529219642,3,19910988,2,5851900,-1
34314.529219642,1,19911187,2,5851700,-1
34314.53436952,1,19911374,200,5851700,-1
34314.534375225,3,19911184,200,5851800,-1
34314.667988452,1,19913018,100,5845600,1
34314.717990627,3,19910915,200,5852200,-1
34314.720647537,1,19913679,200,5851700,-1
34315.173092947,1,19923143,100,5851600,-1
34315.173103448,3,19911374,200,5851700,-1
34315.173229797,3,19911187,2,5851700,-1
34315.173229797,1,19923145,2,5851500,-1
34315.173894352,1,19923160,100,5851500,-1
34315.173898422,3,19923143,100,5851600,-1
34315.17553716,1,19923176,100,5851500,-1
34315.176252628,3,19913679,200,5851700,-1
34315.178837471,1,19923221,100,5851500,-1
34315.360172062,3,19923221,100,5851500,-1
34315.363474944,1,19926577,100,5851400,-1
34315.363596768,3,19923145,2,5851500,-1
34315.363596768,1,19926580,2,5851300,-1
34315.398603519,3,19923176,100,5851500,-1
34315.406508125,3,19923160,100,5851500,-1
34315.406512393,1,19927913,100,5851700,-1
34315.407153106,1,19927930,100,5851700,-1
34315.663381846,5,0,100,5850600,-1
34315.663381846,4,19926580,2,5851300,-1
34315.663381846,5,0,100,5851300,-1
34315.663381846,4,19926577,100,5851400,-1
34315.663381846,5,0,100,5851400,-1
34315.664672506,3,19927913,100,5851700,-1
34315.664673891,3,19927930,100,5851700,-1
34315.665349157,1,19931406,200,5852200,-1
34315.667433836,5,0,100,5852100,-1
34315.667433836,5,0,100,5852100,-1
34315.667591094,5,0,200,5852100,-1
34315.667748259,4,19931406,98,5852200,-1
34315.669261689,3,19931406,102,5852200,-1
34315.688947082,1,19931829,100,5852700,-1
34315.694620591,3,19931829,100,5852700,-1
34315.695279595,1,19931897,100,5852900,-1
34315.701817362,1,19931989,100,5852400,-1
34315.703982803,3,19931989,100,5852400,-1
34315.729661532,3,19931897,100,5852900,-1
34315.887398315,1,19934075,100,5851600,-1
34316.021674023,1,19935871,100,5845000,1
34316.025760338,3,19934075,100,5851600,-1
34316.028140815,1,19936008,100,5851400,-1
34316.071105511,3,19899392,100,5846700,1
34316.272065499,1,19939731,2,5851200,-1
34316.428469241,3,19936008,100,5851400,-1
34316.707798188,1,19946584,200,5851600,-1
34316.777169467,4,19939731,2,5851200,-1
34316.778031263,1,19947909,100,5852900,-1
34316.780589698,3,19946584,200,5851600,-1
34316.782981694,1,19947998,100,5851500,-1
34316.785215534,3,19947998,100,5851500,-1
34316.932500833,1,19950006,100,5851600,-1
34316.992529697,3,19950006,100,5851600,-1
34316.995502615,1,19950978,100,5851500,-1
34316.996105515,3,19950978,100,5851500,-1
34316.998091111,1,19951002,100,5852800,-1
34316.998119768,3,19947909,100,5852900,-1
34317.03043721,1,19951974,100,5851600,-1
34317.078129589,3,19588557,100,5845700,1
34317.085111446,1,19953251,100,5846900,1
34317.178230503,3,19951974,100,5851600,-1
34317.180752547,1,19955171,100,5851500,-1
34317.181669209,3,19955171,100,5851500,-1
34317.186155259,5,0,60,5851500,-1
34317.225922351,1,19955844,100,5851600,-1
34317.40376508,3,19955844,100,5851600,-1
34317.406323658,1,19958969,100,5851500,-1
34317.40666596,3,19958969,100,5851500,-1
34317.557578584,1,19960626,100,5851600,-1
34318.071429248,5,0,40,5851500,-1
34318.071429248,4,19960626,18,5851600,-1
34318.139833245,3,19951002,100,5852800,-1
34318.140509256,1,19975793,100,5852900,-1
34318.142390484,4,19960626,82,5851600,-1
34318.152317318,1,19976374,100,5853500,-1
34318.152336954,3,19975793,100,5852900,-1
34318.153058462,1,19976432,100,5853500,-1
34318.200816019,1,19977560,100,5851600,-1
34318.200932155,4,19977560,100,5851600,-1
34318.236830357,3,19976432,100,5853500,-1
34318.236831159,3,19976374,100,5853500,-1
34318.237500785,1,19978445,200,5853700,-1
34318.252768602,1,19978742,200,5853500,-1
34318.252781606,3,19978445,200,5853700,-1
34318.266309795,1,19979081,100,5853000,-1
34318.335290194,3,19978742,200,5853500,-1
34318.33594493,1,19980342,200,5853700,-1
34318.412629647,3,19980342,200,5853700,-1
34318.413303197,1,19981434,200,5854200,-1
34318.795441213,1,19987789,200,5854000,-1
34318.79562029,3,19981434,200,5854200,-1
34318.902649231,3,19979081,100,5853000,-1
34318.937716878,1,19990425,300,5852900,-1
34318.939651338,1,19990460,100,5853800,-1
34318.940472525,3,19990425,300,5852900,-1
34318.973000057,1,19991108,100,5853000,-1
34320.34426528,1,20027255,100,5852200,-1
34320.346317414,4,20027255,47,5852200,-1
34320.529611449,4,20027255,53,5852200,-1
34321.148802785,3,19991108,100,5853000,-1
34321.2483094,1,20052179,100,5852800,-1
34321.361237877,5,0,100,5852700,-1
34321.372556963,3,20052179,100,5852800,-1
34321.397663126,1,20056511,50,5858600,-1
34321.455688936,1,20057598,100,5850100,1
34321.641264156,1,20061909,100,5852800,-1
34321.65342282,3,20057598,100,5850100,1
34321.738103175,3,20061909,100,5852800,-1
34322.081486057,1,20071326,100,5852800,-1
34322.088117915,3,20071326,100,5852800,-1
34322.134202843,3,19987789,200,5854000,-1
34322.134853336,1,20073175,200,5854300,-1
34322.143411384,3,20073175,200,5854300,-1
34322.160386028,1,20073772,100,5852800,-1
34322.164835734,3,20073772,100,5852800,-1
34322.206147556,1,20075374,100,5853000,-1
34322.248089281,1,20076724,100,5849900,1
34322.935811308,1,20092324,147,5850100,1
34323.178509904,1,20097046,50,5855000,-1
34323.418034367,3,19877155,100,5854000,-1
34323.423567265,1,20101430,100,5852500,-1
34323.432357429,3,20092324,147,5850100,1
34323.482517061,4,20101430,100,5852500,-1
34323.489728592,1,20103119,100,5853000,-1
34323.602397047,1,20106854,100,5849900,1
34323.780444389,3,19990460,100,5853800,-1
34324.185872726,1,20118700,300,5848200,1
34324.2027449,1,20118919,100,5850300,1
34324.202828544,3,20076724,100,5849900,1
34324.202846353,3,20106854,100,5849900,1
34324.482806635,5,0,100,5852700,-1
34324.500211547,1,20124860,300,5848800,1
34324.662168056,1,20128116,100,5850400,1
34324.662175778,3,20118919,100,5850300,1
34324.662632898,3,20128116,100,5850400,1
34324.663287144,1,20128132,100,5850300,1
34325.482770845,5,0,100,5852800,-1
34325.530909018,3,20075374,100,5853000,-1
34325.534168223,1,20149322,100,5852800,-1
34325.534241968,1,20149325,100,5852800,-1
34325.534780805,3,20103119,100,5853000,-1
34326.287761321,5,0,100,5852500,-1
34326.659459616,1,20171281,100,5850400,1
34326.711145513,1,20172242,200,5852700,-1
34326.711222641,1,20172244,100,5852700,-1
34326.711774075,3,20149325,100,5852800,-1
34326.770289253,3,20149322,100,5852800,-1
34326.772559247,1,20173675,100,5852700,-1
34327.483380739,5,0,100,5852500,-1
34327.483380739,5,0,100,5852600,-1
34327.798359817,1,20196897,100,5848300,1
34327.983508483,3,20128132,100,5850300,1
34327.984171344,1,20202014,100,5849700,1
34327.995288668,1,20202433,100,5849900,1
34327.995294694,3,20202014,100,5849700,1
34328.026359851,3,20202433,100,5849900,1
34328.0270255,1,20203024,100,5849700,1
34328.033943735,1,20203189,100,5849900,1
34328.033973083,3,20203024,100,5849700,1
34328.040933924,1,20203297,100,5850300,1
34328.041034624,3,20203189,100,5849900,1
34328.06420528,3,20203297,100,5850300,1
34328.064840369,1,20203875,100,5849900,1
34328.06824293,3,20203875,100,5849900,1
34328.074921686,1,20204010,100,5850900,1
34328.122122394,1,20204799,100,5851000,1
34328.122296828,3,20204010,100,5850900,1
34328.156871232,5,0,100,5852500,-1
34328.159522423,1,20205860,200,5854100,-1
34328.1902282,3,20204799,100,5851000,1
34328.19086382,1,20207651,100,5849800,1
34328.326617489,1,20211529,100,5850200,1
34328.326789768,3,20207651,100,5849800,1
34328.453964612,2,20205860,100,5854100,-1
34328.705943742,3,20173675,100,5852700,-1
34328.708938268,1,20224537,100,5852600,-1
34328.709019557,1,20224540,100,5852600,-1
34328.709473107,3,20172244,100,5852700,-1
34328.710272485,1,20224591,100,5854100,-1
34328.854993217,3,20211529,100,5850200,1
34328.855637309,1,20227514,100,5849800,1
34329.095023495,3,19574533,50,5854000,-1
34329.610206448,1,20243201,100,5850200,1
34329.610227911,3,20227514,100,5849800,1
34329.62536896,3,20243201,100,5850200,1
34329.66403288,5,0,76,5852500,-1
34329.66403288,5,0,124,5852500,-1
34329.828515159,5,0,76,5852500,-1
34329.828515159,4,20224537,100,5852600,-1
34329.828515159,4,20224540,24,5852600,-1
34329.829690692,4,20224540,76,5852600,-1
34329.829792882,1,20258679,100,5851400,1
34329.829827924,4,20172242,24,5852700,-1
34329.830848205,4,20172242,100,5852700,-1
34329.832713248,4,20172242,76,5852700,-1
34329.832823814,1,20258842,100,5851500,1
34329.833373071,3,20258679,100,5851400,1
34329.833488382,1,20258898,100,5852700,-1
34329.834202692,4,20258898,100,5852700,-1
34329.834310285,1,20258946,100,5851600,1
34329.836438838,1,20259055,100,5852700,-1
34329.836679947,3,20258842,100,5851500,1
34329.837208135,3,20224591,100,5854100,-1
34329.837987586,3,20205860,100,5854100,-1
34329.837998183,1,20259109,100,5854200,-1
34329.838635678,1,20259121,100,5854200,-1
34329.867986964,3,20259121,100,5854200,-1
34329.867989872,3,20259109,100,5854200,-1
34329.870173185,1,20259941,100,5852700,-1
34329.870585157,4,20259055,100,5852700,-1
34329.870682796,4,20259941,100,5852700,-1
34329.870752123,1,20259969,100,5851700,1
34329.872992224,3,20258946,100,5851600,1
34329.873238782,1,20260056,200,5854700,-1
34329.873277488,1,20260059,100,5852700,-1
34329.873376278,4,20260059,100,5852700,-1
34329.873456193,1,20260065,100,5851800,1
34329.875519907,3,20259969,100,5851700,1
34329.91800042,1,20261528,100,5854400,-1
34330.037843456,3,20261528,100,5854400,-1
34330.04125788,1,20266206,100,5854300,-1
34330.065538455,3,20260056,200,5854700,-1
34330.066217401,1,20267105,200,5855200,-1
34330.132799565,1,20269160,100,5851700,1
34330.226288418,3,20260065,100,5851800,1
34330.255233528,2,20267105,100,5855200,-1
34330.257084249,3,20267105,100,5855200,-1
34330.257105351,1,20275784,100,5855400,-1
34330.257769847,1,20275801,100,5855400,-1
34330.404115835,3,20275801,100,5855400,-1
34330.404118706,3,20275784,100,5855400,-1
34330.406764548,1,20279386,100,5855400,-1
34330.604857516,3,20266206,100,5854300,-1
34330.607164533,1,20282792,100,5854000,-1
34330.614271805,3,20282792,100,5854000,-1
34330.668427521,1,20283763,100,5852300,-1
34330.67034457,4,20269160,100,5851700,1
34330.672141401,1,20283838,200,5849900,1
34330.693730246,2,20283838,100,5849900,1
34330.712575107,3,20283838,100,5849900,1
34330.956717315,5,0,98,5851400,1
34330.979358652,5,0,2,5851400,1
34331.234643469,3,19522324,100,5854800,-1
34331.240090163,1,20294779,100,5852300,-1
34331.261057827,3,20283763,100,5852300,-1
34331.264408396,1,20295284,100,5852200,-1
34332.165492869,1,20310349,20,5850100,1
34332.253506568,5,0,100,5852100,-1
34332.257417015,3,20295284,100,5852200,-1
34332.706835913,3,20196897,100,5848300,1
34332.758102457,1,20319722,1000,5850000,1
34332.880456273,1,20321449,100,5849500,1
